date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:05:52	17333/17333	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Q8.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Q8.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:52	20307/20307	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Q7-Alpha.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Q7-Alpha.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:52	34447/34447	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/g7.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/g7.png	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:53	31355/31355	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/g7one.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/g7one.png	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:53	13847/13847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-K9.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-K9.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:53	21098/21098	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Stylo-4---4-Plus.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Stylo-4---4-Plus.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:53	18941/18941	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-X-Power-2-3.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-X-Power-2-3.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:54	17030/17030	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/lg-v40.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/lg-v40.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:54	18631/18631	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Q7-Q7-Plus.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Q7-Q7-Plus.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:54	17565/17565	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/g6.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/g6.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:54	21356/21356	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Stylo-3.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Stylo-3.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:55	15327/15327	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-X-Venture.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-X-Venture.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:55	16098/16098	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/lgv30.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/lgv30.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:55	23594/23594	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/lgv35.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/lgv35.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:55	16193/16193	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Q6---Q6-Plus.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Q6---Q6-Plus.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:56	15758/15758	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-G4.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-G4.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:56	19648/19648	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-G3.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-G3.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:56	19061/19061	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/g5.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/g5.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:57	17522/17522	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/lg-v30-plus.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/lg-v30-plus.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:57	18369/18369	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-V30S-ThinQ.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-V30S-ThinQ.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:57	23513/23513	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-V40-V40-ThinQ.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-V40-V40-ThinQ.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:57	21799/21799	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Stylo-3-Plus.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/LG-Stylo-3-Plus.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:58	14712/14712	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/lg-k8.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/lg/lg-k8.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:58	18071/18071	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Aug%202020%2020:40:12%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/OnePlus-8-Pro.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/OnePlus-8-Pro.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:58	17956/17956	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Aug%202020%2020:40:13%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/OnePlus-8.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/OnePlus-8.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:58	17136/17136	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Aug%202020%2020:40:12%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/OnePlus-7T-Pro.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/OnePlus-7T-Pro.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:59	14940/14940	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Aug%202020%2020:40:12%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/OnePlus-7T.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/OnePlus-7T.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:59	17752/17752	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/oneplus7pro.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/oneplus7pro.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:59	23565/23565	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/oneplus7.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/oneplus7.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:05:59	19852/19852	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/oneplus6t.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/oneplus6t.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:00	22850/22850	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/oneplus6.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/oneplus6.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:00	26503/26503	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/oneplus5t.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/oneplus/oneplus5t.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:00	19978/19978	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Motorola-One-Vision-P50.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Motorola-One-Vision-P50.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:00	19293/19293	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Motorola-One-Action.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Motorola-One-Action.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:00	21911/21911	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Motorola-One-Zoom.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Motorola-One-Zoom.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:01	13909/13909	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/One-P30---P30-Play.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/One-P30---P30-Play.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:01	25646/25646	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/motorolaone.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/motorolaone.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:01	21800/21800	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-E6.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-E6.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:01	24226/24226	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-E5-Plus---Play.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-E5-Plus---Play.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:02	17930/17930	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-E4-Plus---Play.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-E4-Plus---Play.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:02	15709/15709	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-Z2-Force---Play.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-Z2-Force---Play.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:03	22286/22286	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-X4.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-X4.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:03	18463/18463	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/motog7.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/motog7.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:03	19111/19111	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/motog6.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/motog6.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:03	22447/22447	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/motog5.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/motog5.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:04	33984/33984	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/motoz4.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/motoz4.png	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:04	22486/22486	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-Z3---Z3-Play.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-Z3---Z3-Play.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:04	17909/17909	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-G5S---G5S-Plus.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/motorola/Moto-G5S---G5S-Plus.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:04	11822/11822	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Aug%202020%2021:09:34%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/sony/xperia1ii.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/sony/xperia1ii.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:05	13405/13405	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/sony/xperia1.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/sony/xperia1.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:05	10011/10011	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/sony/xperia5.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/sony/xperia5.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
12:06:05	19241/19241	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/sony/xperia10.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/devices/sony/xperia10.jpg	(from https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/css/style.css?v=1.0.7&ver=1)
